Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message
410934,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),408,Jamaica,Summer 2016,7.57,
410935,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),408,Jamaica,Annual Average 2016,6.99,
410936,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Winter 2015-16,6.89,
410937,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Summer 2016,7.06,
410938,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Annual Average 2016,6.51,
410939,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),410,Rockaways,Winter 2015-16,5.92,
410940,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),410,Rockaways,Summer 2016,6.87,
410941,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),410,Rockaways,Annual Average 2016,5.98,
410942,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Winter 2015-16,10.1,
410943,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Summer 2016,10.37,
410944,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Annual Average 2016,9.86,
410945,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Winter 2015-16,10.51,
410946,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Summer 2016,10.44,
410947,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Annual Average 2016,10.05,
410948,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Winter 2015-16,9.89,
410949,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Summer 2016,9.47,
410950,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Annual Average 2016,9.18,
410951,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Winter 2015-16,7.43,
410952,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Summer 2016,7.47,
410953,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Annual Average 2016,6.94,
410954,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),501502,Northern SI,Winter 2015-16,7.67,
410955,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),501502,Northern SI,Summer 2016,7.94,
410956,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),501502,Northern SI,Annual Average 2016,6.97,
410957,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),503504,Southern SI,Winter 2015-16,7.37,
410958,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),503504,Southern SI,Summer 2016,7.74,
410959,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),503504,Southern SI,Annual Average 2016,6.78,
410960,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Winter 2015-16,8.76,
410961,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Summer 2016,8.89,
410962,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Annual Average 2016,8.21,
547494,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,Summer 2017,9.46,
547496,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,Winter 2016-17,7.91,
547497,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),102,Northeast Bronx,Summer 2017,9.25,
547499,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),102,Northeast Bronx,Winter 2016-17,8.14,
547500,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Summer 2017,9.39,
547502,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Winter 2016-17,8.09,
547503,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Summer 2017,9.29,
547505,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Winter 2016-17,8.18,
547506,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),201,Greenpoint,Summer 2017,10.79,
547508,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),201,Greenpoint,Winter 2016-17,9.3,
547509,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Summer 2017,10.12,
547511,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Winter 2016-17,8.52,
547512,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Summer 2017,9.14,
547514,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Winter 2016-17,7.94,
547515,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),204,East New York,Summer 2017,9.05,
547517,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),204,East New York,Winter 2016-17,8.11,
547518,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),205,Sunset Park,Summer 2017,9.75,
547520,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),205,Sunset Park,Winter 2016-17,8.3,
547521,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),206,Borough Park,Summer 2017,8.8,
547523,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),206,Borough Park,Winter 2016-17,7.62,
547524,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Summer 2017,8.92,
547526,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Winter 2016-17,7.76,
547527,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Summer 2017,8.54,
547529,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Winter 2016-17,7.61,
547530,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Summer 2017,8.52,
547532,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Winter 2016-17,7.4,
547533,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Summer 2017,8.22,
547535,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Winter 2016-17,7.37,
547536,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Summer 2017,9.87,
547538,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Winter 2016-17,8.62,
547539,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),301,Washington Heights,Summer 2017,9.87,
547541,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),301,Washington Heights,Winter 2016-17,8.17,
547542,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Summer 2017,9.91,
547544,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Winter 2016-17,8.28,
547545,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),303,East Harlem,Summer 2017,10.05,
547547,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),303,East Harlem,Winter 2016-17,8.45,
547548,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),304,Upper West Side,Summer 2017,10.13,
547550,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),304,Upper West Side,Winter 2016-17,8.59,
547551,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Summer 2017,10.23,
547553,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Winter 2016-17,8.85,
547554,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),402,West Queens,Summer 2017,9.58,
547556,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),402,West Queens,Winter 2016-17,8.48,
547557,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Summer 2017,8.88,
547559,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Winter 2016-17,8.01,
547560,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Summer 2017,8.85,
547562,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Winter 2016-17,7.93,
547563,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Summer 2017,8.43,
547565,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Winter 2016-17,7.69,
547566,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),408,Jamaica,Summer 2017,8.62,
547568,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),408,Jamaica,Winter 2016-17,7.93,
547569,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Summer 2017,8.35,
547571,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Winter 2016-17,7.7,
547572,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),410,Rockaways,Summer 2017,7.74,
547574,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),410,Rockaways,Winter 2016-17,7.3,
547575,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Summer 2017,10.93,
547577,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Winter 2016-17,9.76,
547578,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Summer 2017,11.11,
547580,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Winter 2016-17,9.74,
547581,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Summer 2017,10.28,
547583,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Winter 2016-17,8.81,
547584,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Summer 2017,8.64,
547586,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Winter 2016-17,7.85,
547587,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),501502,Northern SI,Summer 2017,8.31,
547589,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),501502,Northern SI,Winter 2016-17,7.18,
547590,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),503504,Southern SI,Summer 2017,8.06,
547592,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),503504,Southern SI,Winter 2016-17,7.02,
547593,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Summer 2017,10.15,
547595,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Winter 2016-17,8.68,
605789,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,Annual Average 2018,6.95,
605791,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,Winter 2017-18,8,
605792,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),102,Northeast Bronx,Annual Average 2018,6.99,
605794,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),102,Northeast Bronx,Winter 2017-18,8.13,
605795,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Annual Average 2018,7.19,
605797,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Winter 2017-18,8.22,
605798,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Annual Average 2018,7,
605800,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Winter 2017-18,8.06,
605801,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),201,Greenpoint,Annual Average 2018,8.72,
605803,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),201,Greenpoint,Winter 2017-18,10.07,
605804,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Annual Average 2018,7.85,
605806,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),202,Downtown - Heights - Slope,Winter 2017-18,9.38,
605807,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Annual Average 2018,7.27,
605809,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),203,Bedford Stuyvesant - Crown Heights,Winter 2017-18,8.61,
605810,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),204,East New York,Annual Average 2018,7.06,
605812,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),204,East New York,Winter 2017-18,8.23,
605813,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),205,Sunset Park,Annual Average 2018,7.72,
605815,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),205,Sunset Park,Winter 2017-18,9.25,
605816,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),206,Borough Park,Annual Average 2018,6.99,
605818,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),206,Borough Park,Winter 2017-18,8.4,
605819,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Annual Average 2018,7.04,
605821,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),207,East Flatbush - Flatbush,Winter 2017-18,8.39,
605822,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Annual Average 2018,6.7,
605824,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),208,Canarsie - Flatlands,Winter 2017-18,7.9,
605825,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Annual Average 2018,6.67,
605827,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),209,Bensonhurst - Bay Ridge,Winter 2017-18,8.1,
605828,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Annual Average 2018,6.55,
605830,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),210,Coney Island - Sheepshead Bay,Winter 2017-18,7.81,
605831,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Annual Average 2018,8.11,
605833,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),211,Williamsburg - Bushwick,Winter 2017-18,9.42,
605834,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),301,Washington Heights,Annual Average 2018,7.32,
605836,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),301,Washington Heights,Winter 2017-18,8.29,
605837,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Annual Average 2018,7.53,
605839,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),302,Central Harlem - Morningside Heights,Winter 2017-18,8.44,
605840,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),303,East Harlem,Annual Average 2018,7.39,
605842,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),303,East Harlem,Winter 2017-18,8.36,
605843,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),304,Upper West Side,Annual Average 2018,8.16,
605845,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),304,Upper West Side,Winter 2017-18,9.21,
605846,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Annual Average 2018,8.16,
605848,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),401,Long Island City - Astoria,Winter 2017-18,9.27,
605849,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),402,West Queens,Annual Average 2018,7.57,
605851,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),402,West Queens,Winter 2017-18,8.67,
605852,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Annual Average 2018,6.9,
605854,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),403,Flushing - Clearview,Winter 2017-18,7.94,
605855,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Annual Average 2018,6.99,
605857,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),405,Ridgewood - Forest Hills,Winter 2017-18,8.11,
605858,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Annual Average 2018,6.56,
605860,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),407,Southwest Queens,Winter 2017-18,7.62,
605861,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),408,Jamaica,Annual Average 2018,6.69,
605863,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),408,Jamaica,Winter 2017-18,7.71,
605864,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Annual Average 2018,6.42,
605866,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),409,Southeast Queens,Winter 2017-18,7.46,
605867,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),410,Rockaways,Annual Average 2018,6.06,
605869,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),410,Rockaways,Winter 2017-18,7,
605870,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Annual Average 2018,9.44,
605872,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),305307,Upper East Side-Gramercy,Winter 2017-18,10.57,
605873,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Annual Average 2018,9.58,
605875,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),306308,Chelsea-Village  ,Winter 2017-18,10.88,
605876,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Annual Average 2018,8.39,
605878,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),309310,Union Square-Lower Manhattan,Winter 2017-18,9.82,
605879,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Annual Average 2018,6.51,
605881,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),404406,Bayside Little Neck-Fresh Meadows,Winter 2017-18,7.58,
605882,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),501502,Northern SI,Annual Average 2018,6.51,
605884,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),501502,Northern SI,Winter 2017-18,7.94,
605885,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),503504,Southern SI,Annual Average 2018,6.35,
605887,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),503504,Southern SI,Winter 2017-18,7.73,
605888,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Annual Average 2018,7.7,
605890,365,4,104,2023,122,Fine Particulate Matter (PM2.5),Mean,UHF34,Neighborhood (UHF 34),105106107,South Bronx,Winter 2017-18,8.65,
650212,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,Annual Average 2019,6.4,
650213,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),101,Kingsbridge - Riverdale,Summer 2019,7.51,
650215,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),102,Northeast Bronx,Annual Average 2019,6.42,
650216,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),102,Northeast Bronx,Summer 2019,7.48,
650218,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Annual Average 2019,6.51,
650219,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),103,Fordham - Bronx Pk,Summer 2019,7.58,
650221,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Annual Average 2019,6.19,
650222,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),104,Pelham - Throgs Neck,Summer 2019,7.31,
650224,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),201,Greenpoint,Annual Average 2019,7.38,
650225,368,4,107,2023,122,Fine Particulate Matter (PM2.5),10th Percentile,UHF34,Neighborhood (UHF 34),201,Greenpoint,Summer 2019,8.76,
